island,year,source_table,area,area_type,area_pop_total,sex,age_band,count,data_type,notes
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,50-54,58,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,55-59,47,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,60-64,39,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,65-69,38,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,70-74,35,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,75-79,26,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,80-84,17,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,German,Parish,1056,Female,85+,11,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,0-4,37,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,5-9,53,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,10-14,53,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,15-19,45,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,20-24,44,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,25-29,38,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,30-34,49,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,35-39,46,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,40-44,51,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,45-49,61,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,50-54,65,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,55-59,39,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,60-64,49,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,65-69,48,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,70-74,47,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,75-79,28,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,80-84,12,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,All,85+,15,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,0-4,18,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,5-9,20,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,10-14,25,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,15-19,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,20-24,28,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,25-29,20,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,30-34,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,35-39,28,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,40-44,26,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,45-49,31,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,50-54,37,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,55-59,24,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,60-64,21,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,65-69,29,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,70-74,23,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,75-79,14,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,80-84,7,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Male,85+,6,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,0-4,19,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,5-9,33,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,10-14,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,15-19,18,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,20-24,16,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,25-29,18,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,30-34,16,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,35-39,18,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,40-44,25,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,45-49,30,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,50-54,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,55-59,15,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,60-64,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,65-69,19,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,70-74,24,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,75-79,14,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,80-84,5,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Jurby,Parish,780,Female,85+,9,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,0-4,43,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,5-9,49,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,10-14,56,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,15-19,73,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,20-24,49,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,25-29,49,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,30-34,34,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,35-39,43,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,40-44,67,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,45-49,84,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,50-54,114,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,55-59,131,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,60-64,105,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,65-69,97,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,70-74,80,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,75-79,58,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,80-84,54,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,All,85+,44,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,0-4,25,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,5-9,27,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,10-14,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,15-19,40,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,20-24,25,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,25-29,21,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,30-34,20,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,35-39,22,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,40-44,29,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,45-49,37,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,50-54,53,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,55-59,66,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,60-64,52,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,65-69,57,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,70-74,38,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,75-79,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,80-84,25,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Male,85+,18,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,0-4,18,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,5-9,22,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,10-14,23,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,15-19,33,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,20-24,24,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,25-29,28,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,30-34,14,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,35-39,21,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,40-44,38,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,45-49,47,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,50-54,61,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,55-59,65,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,60-64,53,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,65-69,40,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,70-74,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,75-79,25,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,80-84,29,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lezayre,Parish,1230,Female,85+,26,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,0-4,77,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,5-9,93,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,10-14,93,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,15-19,85,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,20-24,87,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,25-29,60,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,30-34,81,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,35-39,78,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,40-44,107,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,45-49,102,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,50-54,148,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,55-59,139,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,60-64,135,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,65-69,91,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,70-74,112,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,75-79,80,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,80-84,39,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,All,85+,40,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,0-4,31,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,5-9,49,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,10-14,43,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,15-19,40,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,20-24,45,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,25-29,30,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,30-34,40,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,35-39,30,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,40-44,55,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,45-49,52,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,50-54,78,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,55-59,56,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,60-64,70,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,65-69,53,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,70-74,57,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,75-79,40,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,80-84,23,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Male,85+,16,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,0-4,46,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,5-9,44,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,10-14,50,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,15-19,45,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,20-24,42,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,25-29,30,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,30-34,41,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,35-39,48,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,40-44,52,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,45-49,50,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,50-54,70,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,55-59,83,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,60-64,65,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,65-69,38,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,70-74,55,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,75-79,40,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,80-84,16,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Lonan,Parish,1647,Female,85+,24,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,0-4,116,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,5-9,112,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,10-14,136,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,15-19,106,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,20-24,132,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,25-29,113,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,30-34,109,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,35-39,115,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,40-44,129,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,45-49,151,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,50-54,201,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,55-59,190,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,60-64,197,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,65-69,154,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,70-74,161,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,75-79,122,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,80-84,64,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,All,85+,59,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,0-4,60,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,5-9,63,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,10-14,66,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,15-19,59,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,20-24,74,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,25-29,57,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,30-34,51,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,35-39,51,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,40-44,60,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,45-49,72,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,50-54,91,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,55-59,93,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,60-64,106,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,65-69,75,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,70-74,80,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,75-79,57,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,80-84,30,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Male,85+,23,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,0-4,56,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,5-9,49,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,10-14,70,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,15-19,47,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,20-24,58,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,25-29,56,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,30-34,58,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,35-39,64,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,40-44,69,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,45-49,79,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,50-54,110,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,55-59,97,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,60-64,91,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,65-69,79,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,70-74,81,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,75-79,65,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,80-84,34,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Malew,Parish,2367,Female,85+,36,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,0-4,90,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,5-9,110,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,10-14,142,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,15-19,149,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,20-24,121,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,25-29,73,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,30-34,96,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,35-39,119,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,40-44,146,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,45-49,162,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,50-54,184,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,55-59,189,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,60-64,146,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,65-69,120,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,70-74,147,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,75-79,106,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,80-84,69,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,All,85+,51,published_exact,Part I Table 2.1
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,0-4,46,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,5-9,56,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,10-14,84,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,15-19,84,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,20-24,66,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,25-29,39,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,30-34,48,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,35-39,52,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,40-44,69,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,45-49,81,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,50-54,88,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,55-59,91,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,60-64,77,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,65-69,63,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,70-74,71,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,75-79,51,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,80-84,33,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Male,85+,28,published_exact,Part I Table 2.2
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,0-4,44,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,5-9,54,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,10-14,58,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,15-19,65,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,20-24,55,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,25-29,34,published_exact,Part I Table 2.3
IOM,2021,Table2.1-2.3,Marown,Parish,2220,Female,30-34,48,published_exact,Part I Table 2.3
